id,titulo,ano,genero,nota,votos,orcamento,receita,diretor,poster,sinopse,duracao,popularidade
49530,O Preço do Amanhã,2011-10-27,Ação,6.971,12338,40000000,173900000,Andrew Niccol,https://image.tmdb.org/t/p/w500/xuFZVPVebRrRwiH14uST8m4ulXj.jpg,"Acusado de assassinato, um homem deve descobrir como derrubar um sistema onde tempo é dinheiro e que permite que os ricos vivam para sempre, enquanto os pobres devem implorar por cada minuto de suas vidas.",109,13.7655
346,Os Sete Samurais,1954-04-26,Ação,8.453,4322,2000000,105000000,Akira Kurosawa,https://image.tmdb.org/t/p/w500/2f3Aw6GCzpn1qw56xq78dH0VBgn.jpg,"Um bando de bandidos aterroriza os habitantes de uma pequena cidade, saqueando-os periodicamente sem piedade. Para repelir estes ataques, os aldeões decidem contratar mercenários. Por fim, obtêm os serviços de 7 guerreiros, 7 samurais dispostos a defendê-los em troca apenas de abrigo e comida.",207,13.7504
1252309,Peça-me o Que Quiser,2024-11-29,Romance,6.1,313,0,2265661,Lucía Alemany,https://image.tmdb.org/t/p/w500/m1ny8QQmgUcPmatqGrbMDpclTwb.jpg,"Após a morte de seu pai, Eric Zimmerman viaja para a Espanha para supervisionar as filiais de sua empresa. Em Madri, ele se apaixona por Judith e se envolve em um relacionamento intenso e erótico cheio de exploração. Eric teme que seu segredo possa acabar com o caso deles.",114,13.7378
758330,"Boa Sorte, Leo Grande",2022-06-16,Romance,6.999,707,0,7589829,Sophie Hyde,https://image.tmdb.org/t/p/w500/dBDDdt8uRHu6nn6p94mZQ885q3F.jpg,"Em Boa Sorte, Leo Grande, Nancy Stokes é uma professora que acabou de se aposentar. Apesar de ter tido uma vida satisfatória, existe uma coisa que ela nunca teve: Nancy nunca fez um sexo digno de chamar de bom. Na verdade, Nancy nem sabe se o que ela fez foi de fato sexo. Mas isso são águas passadas, Nancy está obstinada em seu plano de ter, pelo menos uma vez, uma noite de sexo prazerosa. E tem tudo desenhado em sua cabeça: ela chamará um jovem trabalhador do sexo e reservará (anonimamente) um bom quarto em um hotel. Ela até sabe o nome do jovem: Leo Grande. Leo sabe o que faz e sabe que faz bem o seu trabalho. Apesar de parecer somente mais uma cliente e mais algumas horas de trabalho, Leo está certo que essa é a coisa que mais intrigou ele, e que Nancy é também uma pessoa diferente.",97,13.7065
316029,O Rei do Show,2017-12-20,Drama,7.854,10181,84000000,459066134,Michael Gracey,https://image.tmdb.org/t/p/w500/w5EPR88Kz73eRvnwmgUUKcZQt27.jpg,"De origem humilde e desde a infância sonhando com um mundo mágico, P.T. Barnum desafia as barreiras sociais se casando com a filha do patrão do pai e dá o pontapé inicial na realização de seu maior desejo abrindo uma espécie de museu de curiosidades. O empreendimento fracassa, mas ele logo vislumbra uma ousada saída: produzir um grande show estrelado por freaks, fraudes, bizarrices e rejeitados de todos os tipos.",104,13.6994
378064,A Voz do Silêncio,2016-09-17,Animação,8.4,4626,0,30819442,Naoko Yamada,https://image.tmdb.org/t/p/w500/haMUCn5bNgeKb2EkILvhYGoHXZX.jpg,"Nishimiya Shouko é uma estudante com deficiência auditiva. Durante o ensino fundamental, após se transferir para uma nova escola, Shouko passa a ser alvo de bullying e em pouco tempo precisa se transferir. O que ela não esperava é que alguns anos depois, Ishida Shouya, um dos valentões que tanto a fez sofrer no passado surgisse de novo em sua vida com um novo propósito.",130,13.6913
2059,A Lenda do Tesouro Perdido,2004-11-19,Aventura,6.653,6997,100000000,347500000,Jon Turteltaub,https://image.tmdb.org/t/p/w500/4UDjy5GkxPCdZHhc0F7Gq0KIaEz.jpg,"Benjamin Franklin Gates, na busca desenfreada por um lendário tesouro, tem que roubar um dos documentos mais sagrados e protegidos dos EUA, a Declaração de Independência, ou deixar que uma pista fundamental do mistério caia em mãos perigosas.",131,13.6901
1022787,Elio,2025-06-18,Animação,6.911,1094,150000000,154291182,Madeline Sharafian,https://image.tmdb.org/t/p/w500/2H8k54MWPQtsxWkQhR2HVfT34ty.jpg,"Elio, um garoto oprimido com uma imaginação fértil, acaba sendo transportado acidentalmente para o Comuniverso. Identificado por engano como o embaixador da Terra para o resto do universo, Elio precisará formar novos laços com excêntricas formas de vida alienígenas, sobreviver a uma série de tribulações terríveis e, de alguma forma, descobrir quem ele realmente está destinado a ser.",100,13.689
331482,Adoráveis Mulheres,2019-12-25,Drama,7.843,6953,40000000,332103783,Greta Gerwig,https://image.tmdb.org/t/p/w500/1dwhsiuvNyQmA9ytp3T40uz4MOv.jpg,"As irmãs Jo, Beth, Meg e Amy amadurecem na virada da adolescência para a vida adulta enquanto os Estados Unidos atravessam a Guerra Civil. Com personalidades completamente diferentes, elas enfrentam os desafios de crescer unidas pelo amor que nutrem umas pelas outras.",134,13.6852
476669,King's Man: A Origem,2021-12-22,Ação,6.708,5162,100000000,125897478,Matthew Vaughn,https://image.tmdb.org/t/p/w500/mFw4ERVUvp426Lsp9Km0rDoLiFE.jpg,"Quando uma série dos piores tiranos e gênios do crime da história se juntam para criar uma guerra que aniquilará milhões, um homem e seu pupilo precisam correr contra o tempo para pará-los.",130,13.6701
50014,Histórias Cruzadas,2011-08-09,Drama,8.204,9197,25000000,216600000,Tate Taylor,https://image.tmdb.org/t/p/w500/7iWfEm9VOeX8AAnC7F1ApxRDTfw.jpg,"Nos anos 60, no Mississippi, Skeeter é uma garota da sociedade que retorna determinada a se tornar escritora. Ela começa a entrevistar as mulheres negras da cidade, que deixaram suas vidas para trabalhar na criação dos filhos da elite branca, da qual a própria Skeeter faz parte. Aibileen Clark, a emprega da melhor amiga de Skeeter, é a primeira a conceder uma entrevista. Apesar das críticas, Skeeter e Aibileen continuam trabalhando juntas e, aos poucos, conseguem novas adesões.",146,13.6626
894205,Lobisomem na Noite,2022-09-25,Ação,6.966,1585,0,0,Michael Giacchino,https://image.tmdb.org/t/p/w500/qakD0XF0OPrOq8ghvZ1ZlYfNMEN.jpg,"Em uma noite escura e sombria, uma cabala secreta de caçadores de monstros emerge das sombras e se reúne no templo de Bloodstone após a morte de seu líder.  Em um estranho e macabro memorial à vida do líder, os participantes são lançados em uma misteriosa e mortal competição por uma poderosa relíquia – uma caçada que acabará por colocá-los cara a cara com um monstro perigoso.",53,13.6561
38575,Karate Kid,2010-06-10,Ação,6.6,6665,40000000,359126022,Harald Zwart,https://image.tmdb.org/t/p/w500/uC57SSZAkkLBCuWVsEfbqYkRda5.jpg,"Dre Parker se mudou com a mãe para Pequim, devido ao trabalho dela. Logo ao chegar, ele se interessa por Meiying, uma garota que conhece praticando violino em uma praça. A aproximação deles provoca a irritação de Cheng, que lhe dá uma surra usando a técnica do kung fu. A partir de então a vida de Dre se torna um inferno, já que passa a ser perseguido na escola por Cheng e seus colegas. Um dia, ao escapar deles, Dre é auxiliado pelo Sr. Han, o zelador de seu prédio, que é também um mestre de kung fu.",140,13.6561
373571,Godzilla II: Rei dos Monstros,2019-05-29,Ficção científica,6.688,6844,170000000,387300138,Michael Dougherty,https://image.tmdb.org/t/p/w500/2umU3r6V4V2gTmSnZJmH61nTorF.jpg,"Membros da agência Monarch enfrentam monstros gigantescos, incluindo o poderoso Godzilla, que entra em choque com Mothra, Rodan e seu maior inimigo, King Ghidorah, o monstro de três cabeças. Essas antigas superespécies disputam a supremacia, deixando a própria existência da humanidade em risco.",132,13.6324
61791,Planeta dos Macacos: A Origem,2011-08-03,Thriller,7.353,12993,93000000,481800873,Rupert Wyatt,https://image.tmdb.org/t/p/w500/qxe4ONZAgtC0mfsIuOyqVU9JREj.jpg,"Will Rodman é um jovem cientista que pesquisa macacos para obter um tratamento para o mal de Alzheimer, doença que afeta seu pai. Um desses primatas, a quem chamam de César, experimenta uma evolução tão notável na inteligência que Will decide levá-lo para casa para protegê-lo. Quando Will é forçado a colocar o animal em uma cela segura depois que ele ataca um vizinho, César lidera uma revolta animal contra seus captores humanos e a humanidade.",104,13.6303
215,Jogos Mortais II,2005-10-28,Terror,6.607,6002,4000000,152925093,Darren Lynn Bousman,https://image.tmdb.org/t/p/w500/ojWbOjvfeFNrf8keesvyerryyVo.jpg,"O detetive Eric Matthews consegue prender Jigsaw, o qual está morrendo. O que ele desconhece é que isso faz parte de um plano ainda maior do assassino sádico, que agora mantém o filho do policial como refém e pretende torná-lo uma de suas vítimas.",93,13.6286
302946,O Contador,2016-10-13,Crime,7.138,7509,44000000,155160045,Gavin O'Connor,https://image.tmdb.org/t/p/w500/vgJt4ADIjm5U2y3oPLu6kXEXOCY.jpg,"O matemático Christian Wolff sente-se muito mais à vontade lidando com números do que com pessoas. Atualmente, trabalha como contador autônomo para uma das maiores organizações criminosas do mundo. Com a receita federal no encalço, ele resolve mudar de ares e atender um novo cliente, uma empresa de equipamentos robóticos onde um dos funcionários descobriu um desvio gigantesco de recursos. À medida que Christian se aprofunda nos registros da empresa e se aproxima da verdade, o número de cadáveres começa a crescer rapidamente.",127,13.6247
38700,Bad Boys Para Sempre,2020-01-15,Thriller,7.108,8837,90000000,426505244,Bilall Fallah,https://image.tmdb.org/t/p/w500/kxV3r4H1BRB3QFySbgFyrlOwwXg.jpg,"Marcus Burnett agora é um inspetor e Mike Lowrey se encontra numa crise de meia-idade. Mas a dupla tem que se juntar novamente quando um mercenário albanês, cujo irmão foi capturado por eles, promete um bônus de vingança justamente quando eles estão prestes a se aposentar.",113,13.5786
101299,Jogos Vorazes: Em Chamas,2013-11-15,Aventura,7.4,18671,130000000,865011746,Francis Lawrence,https://image.tmdb.org/t/p/w500/m1lky5ftnhLRpkoYWKssH8qvlRU.jpg,"Após saírem vencedores da última edição dos Jogos Vorazes, as atitudes desafiadoras de Katniss e Peeta acabam inspirando uma rebelião contra a opressiva Capital. No entanto, os dois são obrigados a participarem de uma edição especial do torneio, o Massacre Quaternário, que acontece apenas a cada 25 anos, e reúne vencedores das edições anteriores.",146,13.5552
686,Contato,1997-07-11,Drama,7.448,5123,90000000,171120329,Robert Zemeckis,https://image.tmdb.org/t/p/w500/h0gZKEAFCjVUhvRf33lHHSxKFWu.jpg,"Desde quando era menina, Ellie Arroway tentou manter contato com vidas extraterrestres inteligentes. Deixou de lado sua vida particular e até mesmo o amor do teólogo Palmer Joss. Depois de anos seu sonho se tornou realidade. Com origem na distante estrela Vega, chega à Terra uma informação cifrada e Ellie é a primeira pessoa á captá-la e a única disposta a seguir cegamente a mensagem alienígena. Esta é a sua grande chance de fazer contato, mesmo que para isso tenha que correr risco de vida.",150,13.5446
1367642,Uma Segunda Chance,2026-03-11,Romance,7.802,389,30000000,89039780,Vanessa Caswill,https://image.tmdb.org/t/p/w500/yC3byha23vhC2GMR139p4W42n36.jpg,"Kenna comete um erro imperdoável que a leva à prisão. Sete anos depois, ela retorna à sua cidade natal, no Wyoming, na esperança de reconstruir a vida e conquistar a chance de se reencontrar com sua filha pequena, a quem nunca conheceu.",114,13.5433
335787,Uncharted: Fora do Mapa,2022-02-10,Ação,6.877,7077,120000000,407141258,Ruben Fleischer,https://image.tmdb.org/t/p/w500/qNAPgepJ4NHNA74ThVsxQEOUceJ.jpg,"Nathan Drake e seu parceiro canastrão Victor ""Sully"" Sullivan embarcam em uma perigosa busca para encontrar o maior tesouro jamais encontrado. Enquanto isso, eles também rastreiam pistas que podem levar ao irmão perdido de Nathan.",116,13.5404
1271,300,2007-03-07,Ação,7.208,14982,65000000,456082343,Zack Snyder,https://image.tmdb.org/t/p/w500/auVn38xLZRTlogkwFuS4Ikeiwrl.jpg,"Em 480 a.C., Leônidas, o rei de Esparta, comanda seu pequeno batalhão de 300 soldados contra um exército de mais de 1 milhão de persas na Batalha das Termópilas.",116,13.5377
804095,Os Fabelmans,2022-11-11,Drama,7.559,2844,40000000,45629909,Steven Spielberg,https://image.tmdb.org/t/p/w500/meqKIZTsdSlbvv47uxvJH7Jcr7H.jpg,"Crescendo no Arizona pós-Segunda Guerra Mundial, o jovem Sammy Fabelman aspira a se tornar um cineasta ao atingir a adolescência, mas logo descobre um segredo de família devastador e explora como o poder dos filmes pode ajudá-lo a ver a verdade.",151,13.5192
799583,Guerra Sem Regras,2024-04-18,Ação,6.996,2000,60000000,29768915,Guy Ritchie,https://image.tmdb.org/t/p/w500/oVC6BPY8DlvjssARKyDVDEWFw27.jpg,O Exército Britânico recruta um reduzido grupo de soldados altamente qualificados para lutar contra as forças alemãs durante a Segunda Guerra Mundial.,120,13.5089
4327,As Panteras,2000-11-02,Ação,5.85,4596,92000000,264105545,McG,https://image.tmdb.org/t/p/w500/3ZZogKW7RFV0MjmAP6zNF19mkKF.jpg,"Natalie, Dylan e Alex são chamadas para resolver um possível caso de espionagem industrial, envolvendo um revolucionário software de reconhecimento de voz, que em mãos erradas colocaria em risco a privacidade e a segurança de todo o mundo. Tudo ia bem, até que Bosley é sequestrado e a sede da agência de investigações é destruída. Agora, mais do que nunca as panteras sabem que a vida de Charlie corre perigo. Mas como proteger alguém que você não conhece?",98,13.4951
14,Beleza Americana,1999-09-15,Drama,7.999,13240,15000000,356296601,Sam Mendes,https://image.tmdb.org/t/p/w500/9PJKsH7Btz2xjYIvLLtJ7qcJlL3.jpg,"Lester Burham não aguenta mais o emprego e se sente impotente perante sua vida. Casado com Carolyn e pai da ""aborrecente"" Jane, o melhor momento de seu dia quando se masturba no chuveiro. Até que conhece Angela Hayes, amiga de Jane. Encantado com sua beleza e disposto a dar a volta por cima, Lester pede demissão e começa a reconstruir sua vida, com a ajuda de seu vizinho Ricky.",122,13.4927
198184,Chappie,2015-03-04,Crime,6.793,8609,49000000,104399548,Neill Blomkamp,https://image.tmdb.org/t/p/w500/cg93jYwHiDVkesAkllPfeiO6brm.jpg,"Em um futuro próximo, a África do Sul decidiu substituir os seus policiais humanos por robôs dotados de inteligência artificial. O criador, o cientista Deon, sonha em embutir emoções nos robôs. Um dia, ele rouba um modelo defeituoso e faz experiências nele, até conseguir criar Chappie, um robô capaz de pensar e aprender por conta própria. Mas Chappie é roubado por ladrões que precisam da ajuda para um assalto a banco. Quando Vincent, um engenheiro rival de Deon, decide sabotar as experiências do colega de trabalho, a segurança do país e o futuro de Chappie correm riscos.",120,13.4915
180,Minority Report: A Nova Lei,2002-06-20,Ficção científica,7.356,9839,102000000,358372926,Steven Spielberg,https://image.tmdb.org/t/p/w500/bNOdmraLsJ5DItu1eNLJMyw7a6v.jpg,"Não há crimes em Washington D.C. há seis anos, graças a impressionante tecnologia que identifica os assassinos antes que eles possam cometer seus crimes. Mas quando o próprio chefe da Divisão de Pré-Crime é acusado de um futuro assassinato, ele tem apenas 36 horas para descobrir quem está querendo destruí-lo ou tornar-se-á uma vítima do sistema ""perfeito"" que ele ajudou a criar.",148,13.4784
107,Snatch: Porcos e Diamantes,2000-09-01,Crime,7.827,10168,100000000,83557872,Guy Ritchie,https://image.tmdb.org/t/p/w500/fnbXu4HYTsOvbibOjnq8zF0Q7pe.jpg,"Quando o ladrão de joias Franky Quatro-Dedos faz uma parada em Londres, antes de entregar um enorme diamante roubado para o seu chefe em Nova York, ele não tinha a menor ideia da avalanche de acontecimentos sinistros e cômicos que abalariam o mundo do boxe, dos ciganos irlandeses, das lojas de penhores, das fazendas de porcos e... de um cão vira-latas.",103,13.4764
8358,Náufrago,2000-12-22,Aventura,7.667,12456,90000000,429632142,Robert Zemeckis,https://image.tmdb.org/t/p/w500/eaJRnsUIxOeMgpY81iIgGr372vp.jpg,"Durante uma viagem de trabalho para a Malásia, Chuck Noland sofre um acidente de avião e acaba preso em uma ilha deserta como o único sobrevivente. Chuck faz de tudo para sobreviver, sem abrir mão da esperança de um dia voltar para casa.",143,13.4722
1366,Rocky: Um Lutador,1976-12-03,Drama,7.801,8809,1000000,117253345,John G. Avildsen,https://image.tmdb.org/t/p/w500/b9B1DXcPNsJfTtc4x2LKA3bykoJ.jpg,"Rocky Balboa, um pequeno boxeador da classe trabalhadora da Filadélfia, é arbitrariamente escolhido para lutar contra o campeão dos pesos pesados, Apollo Creed, quando o adversário do invicto lutador agendado para a luta é ferido. Durante o treinamento com o mal-humorado Mickey Goldmill, Rocky timidamente começa um relacionamento com Adrian, a invisível irmã de Paulie, seu amigo empacotador de carne.",119,13.4719
